zinc_id,smiles
ZINC000095577526,CCOC(=O)C1=C(CC)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(-c2ccccn2)cc1
ZINC000095573310,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(N(C)C)cc3)C2)[C@H]1c1ccc(-c2ccccc2)cc1
ZINC000095573311,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(N(C)C)cc3)C2)[C@@H]1c1ccc(-c2ccccc2)cc1
ZINC000095573312,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(N(C)C)cc3)C2)[C@H]1c1ccc(-c2ccccc2)cc1
ZINC000095573313,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(N(C)C)cc3)C2)[C@@H]1c1ccc(-c2ccccc2)cc1
ZINC000095575877,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccc(-c2ccc3[nH]ccc3c2)cc1
ZINC000095575878,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(-c2ccc3[nH]ccc3c2)cc1
ZINC000095579797,COc1ccc(CNC(=O)C2=C(C)NC3=C(C(=O)CC(C)(C)C3)[C@H]2c2ccc(-c3ccccc3)cc2)cc1
ZINC000095579798,COc1ccc(CNC(=O)C2=C(C)NC3=C(C(=O)CC(C)(C)C3)[C@@H]2c2ccc(-c3ccccc3)cc2)cc1
ZINC000013684165,c1ccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)nc1
ZINC000095575920,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccc(-n2cccn2)cc1
ZINC000095575921,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(-n2cccn2)cc1
ZINC000028397410,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2
ZINC000096270417,COCCN(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1
ZINC000096270418,C[C@@H](CO)N(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1
ZINC000096270419,C[C@H](CO)N(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1
ZINC000096270420,C[C@H](Nc1nccc(Nc2cc(C3CCC3)[nH]n2)n1)c1ccc2[nH]ccc2c1
ZINC000096270421,C[C@H](Nc1nccc(Nc2cc([C@@H]3CC3(F)F)[nH]n2)n1)c1ccc2[nH]cnc2c1
ZINC000096270422,C[C@H](Nc1nccc(Nc2cc([C@H]3CC3(F)F)[nH]n2)n1)c1ccc2[nH]cnc2c1
ZINC000084654307,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2
ZINC000000009090,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1
ZINC000100706870,Oc1c2ccccc2c2c3c(cccc13)N=N2
ZINC000013974879,C[C@@H]1CCN(C(=O)CC#N)C[C@H]1N(C)c1ncnc2[nH]ccc12
ZINC000095597105,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCN(C)CC3)c(OC)c2)c1
ZINC000095595014,COc1ccc(Cl)cc1-c1ccnc(Nc2ccc(N3CCN(C)CC3)c(OC)c2)c1
ZINC000095596658,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)c1
ZINC000095596063,COc1cc(Nc2ncc(Cl)c(-c3cccc(CC#N)c3)n2)ccc1N1CCN(C)CC1
ZINC000095593934,COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1
ZINC000095594868,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1
ZINC000095593947,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)c(F)c2)c1
ZINC000095598374,COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)c1
ZINC000095595967,COc1ccc(Cl)cc1-c1ccnc(Nc2ccc(CCN3CCOCC3)cc2)c1
ZINC000095594074,COc1ccc(Cl)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1
ZINC000095595827,COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCOCC1
ZINC000095596710,COc1cc(C#N)cc(-c2ccnc(Nc3ccc(N4CCOCC4)c(OC)c3)c2)c1
ZINC000095593360,COc1ccc(F)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1
ZINC000095598140,COc1cc(Nc2cc(-c3cccc(CC#N)c3)ccn2)ccc1N1CCN(C)CC1
ZINC000095597575,COc1ccc(C(F)(F)F)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1
ZINC000299820477,COc1ccc(-c2cnc3scc(NC(=O)C4CCCCC4)c3c2)cc1OC
ZINC000299820485,COc1ccc(-c2cnc3scc(NC(=O)C4CCCCC4)c3n2)cc1OC
ZINC000040380415,NC(=O)c1ccc(Nc2cc(-c3ccc(F)cc3)[nH]n2)cc1
ZINC000096272395,Cc1nc(NC(=O)C(C)(C)CC(F)(F)F)sc1-c1ccc(N)nc1
ZINC000019632618,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
ZINC000096270691,O=C(Nc1c[nH]c2ncc(-c3ccccc3F)cc12)c1cnn2ccc(NC[C@H]3CCNC[C@@H]3F)nc12
ZINC000096270690,O=C(Nc1c[nH]c2ncc(-c3c(F)cccc3F)cc12)c1cnn2ccc(NC[C@H]3CCNC[C@@H]3F)nc12
ZINC000096270702,O=C(Nc1c[nH]c2ncc(-c3c(F)cccc3F)cc12)c1cnn2ccc(NCC3CCNCC3)nc12
ZINC000096270692,O=C(Nc1c[nH]c2ncc(-c3ccccc3F)cc12)c1cnn2ccc(NCC3CCNCC3)nc12
ZINC000084670255,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1
ZINC000096270699,O=C(Nc1c[nH]c2ncc(-c3c(F)cccc3F)cc12)c1cnn2ccc(CCC3CCNCC3)nc12
ZINC000299868799,Nc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1
ZINC000096270700,O=C(Nc1c[nH]c2ccc(-c3c(F)cccc3F)nc12)c1cnn2ccc(NCC3CCNCC3)nc12
ZINC000299867218,NC(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1
ZINC000299869561,CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1
ZINC000096270698,O=C(Nc1c[nH]c2ncc(-c3c(F)cccc3F)cc12)c1cnn2ccc(OCC3CCNCC3)nc12
ZINC000299869202,Oc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1
ZINC000045285546,O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(/C=C/C3CC3)cc12
ZINC000073142128,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12
ZINC000073157212,Fc1cccc(F)c1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073160841,Oc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c(Cl)c1
ZINC000073170181,COc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c1Cl
ZINC000103236852,Nc1ccc(-c2ccccc2Cl)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000103237630,Nc1ccc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000205518490,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1O[C@H]1CCNC1
ZINC000150136037,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000096270701,O=C(Nc1c[nH]c2ccc(-c3c(F)cccc3F)cc12)c1cnn2ccc(NCC3CCNCC3)nc12
ZINC000299855350,Fc1ccccc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000299857407,CS(=O)(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1
ZINC000044715907,CN(C)Cc1nc2c(sc3ccc(/C=C/C4CC4)cc32)c(=O)[nH]1
ZINC000045284485,CN(C)Cc1nc2c(sc3ccc(-c4ccc(N)cc4)cc32)c(=O)[nH]1
ZINC000045289954,CN(C)Cc1nc2c(sc3ccc(-c4ccc(OC[C@H](O)CO)cc4)cc32)c(=O)[nH]1
ZINC000045289957,CN(C)Cc1nc2c(sc3ccc(-c4ccc(OC[C@@H](O)CO)cc4)cc32)c(=O)[nH]1
ZINC000045298492,CN(C)Cc1nc2c(sc3ccc(-c4ccsc4)cc32)c(=O)[nH]1
ZINC000045314712,Oc1ccc(-c2ccc3sc4c(O)nc(CN5CC[C@H](O)C5)nc4c3c2)cc1
ZINC000073142130,CCNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12
ZINC000073142257,CC(C)NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12
ZINC000073159433,CNC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12
ZINC000084616171,Clc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2sccc12
ZINC000084633759,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c(F)c1
ZINC000084634534,Fc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2sccc12
ZINC000096270694,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NC[C@@H]3CCNC[C@H]3F)nc12
ZINC000096270688,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NCCc3ccccc3)nc12
ZINC000096270689,N#Cc1ccc(Cc2cc(O)n3ncc(C(=O)Nc4c[nH]c5ncccc45)c3n2)cc1
ZINC000043197140,CN(C)Cc1nc2c(sc3ccc(-c4ccc(O)cc4)cc32)c(=O)[nH]1
ZINC000045287395,O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(-c3ccsc3)cc12
ZINC000045288658,CN(C)Cc1nc(O)c2sc3ccc(-c4ccc[nH]4)cc3c2n1
ZINC000045289455,CN(C)Cc1nc(O)c2sc3ccc(-c4cccnc4)cc3c2n1
ZINC000073159959,Fc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000084652873,N[C@@H]1CCCN(c2c(Br)cccc2/C=C2\SC(=O)NC2=O)C1
ZINC000084670254,CC(C)Oc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1
ZINC000150166194,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@@H]4CNCCC45CC5)n3)c2c1
ZINC000045319509,CN(C)Cc1nc2c(sc3ccc(-c4cccc(O)c4)cc32)c(=O)[nH]1
ZINC000073159428,CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12
ZINC000073159430,NC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12
ZINC000084632324,Oc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c(Cl)c1
ZINC000084669889,CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1
ZINC000084671049,CCOc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1
ZINC000101419217,N[C@@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1
ZINC000299861000,Fc1ncccc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000299870966,c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)cc1
ZINC000096270693,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NCC3(F)CCNCC3)nc12
ZINC000043197142,CN(C)Cc1nc2c(sc3ccc(N4CCCC4)cc32)c(=O)[nH]1
ZINC000045286312,CN(C)Cc1nc2c(sc3ccc(-c4ccc(O)c(F)c4)cc32)c(=O)[nH]1
ZINC000073142260,CC(C)CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12
ZINC000073158882,CNC(=O)c1cccc2c1nc(Nc1cccc(OC)c1Cl)c1ccncc12
ZINC000084596855,C#Cc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084617362,Fc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084652874,COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1
ZINC000084668773,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1
ZINC000084709259,CN1CCCN(C(=O)c2ccc(F)c(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1
ZINC000299865415,Fc1ccncc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000096270695,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NC[C@H]3CCNC[C@@H]3F)nc12
ZINC000045288661,CN(C)Cc1nc2c(sc3ccc(-c4ccoc4)cc32)c(=O)[nH]1
ZINC000045300310,CN(C)Cc1nc2c(sc3ccc(-c4ccc(OCCCN)cc4)cc32)c(=O)[nH]1
ZINC000073142027,Clc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073157218,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c(F)c1
ZINC000073164863,Cc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000084596797,COc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)cc1
ZINC000084632322,Clc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084634550,Cc1cc2c(Nc3ccccc3F)nc3c(-c4nc[nH]n4)cccc3c2s1
ZINC000084635090,Clc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2ccsc12
ZINC000103236834,Nc1ccc(-c2ccccn2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000103236841,Nc1ccc(-c2ccncc2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000150006962,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(NC4CCNCC4)n3)c2c1
ZINC000204761060,Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NC5CCCC5)n4)c3c2)s1
ZINC000299860698,Fc1cnccc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000299865372,Fc1cccnc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1
ZINC000045303335,Cc1cscc1-c1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1
ZINC000073160850,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000084617363,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)cc1
ZINC000103236849,Nc1ccc(-c2ccccc2C(F)(F)F)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000096286353,Cc1nnc(-c2cccc(-c3cnn4ccc(NCCN)nc34)c2)o1
ZINC000096270703,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NCC3CCNCC3)nc12
ZINC000045320716,CN(C)Cc1nc2c(sc3ccc(-c4ccccc4)cc32)c(=O)[nH]1
ZINC000068248530,Clc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cscc12
ZINC000073157688,c1cc(-c2nc[nH]n2)c2nc(NC3CC3)c3ccncc3c2c1
ZINC000073159078,Cc1cc(F)ccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073159081,Cc1ccc(F)cc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073163822,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12
ZINC000103236846,COc1ccccc1-c1ccc(N)c(C(=O)Nc2cnccc2N2CCC[C@H](N)C2)n1
ZINC000299860595,c1csc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)n1
ZINC000068248525,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c(Cl)c1
ZINC000084618326,Clc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2scnc12
ZINC000150042419,NC1CCN(c2cncc(-c3n[nH]c4ccc(-c5c(F)cccc5F)cc34)n2)CC1
ZINC000040846719,O=C(O)/C=C/c1cccc(-c2cncc(N3CCCNCC3)n2)c1
ZINC000045288163,O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(-c3ccccc3)cc12
ZINC000073129823,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@@H](N)c5ccccc5)n4)cc23)c(F)n1
ZINC000073142022,C#Cc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c1
ZINC000073157221,Fc1ccc(Cl)cc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073157699,c1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)cc1
ZINC000073158511,COCCOc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c(F)c1
ZINC000073159425,NC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12
ZINC000084619535,c1cc(-c2ncn[nH]2)c2nc(N3CCOCC3)c3ccsc3c2c1
ZINC000145377214,CC(C)Oc1cccc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
ZINC000150059002,C=C1CCNC[C@H]1Oc1cncc(-c2n[nH]c3ccc(-c4c(F)cccc4F)cc23)n1
ZINC000221711091,CC(C)Nc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
ZINC000299868945,C=C1CCNC[C@@H]1Oc1cncc(-c2n[nH]c3ccc(-c4c(F)cccc4F)cc23)n1
ZINC000045283698,CCc1ccc(-c2ccc3sc4c(=O)[nH]c(CN(C)C)nc4c3c2)cc1
ZINC000073157216,COc1cccc(F)c1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000073166861,CN1CCN(c2ccc(Nc3nc4c(-c5nc[nH]n5)cccc4c4cnccc34)c(Cl)c2)CC1
ZINC000073168879,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000084596854,N#Cc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084634133,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12
ZINC000100418396,N[C@H]1CC[C@@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
ZINC000103236839,Nc1ccc(-c2cccnc2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1
ZINC000145436705,Nc1nnc(-c2ccc3[nH]cc(-c4cncc(N5CCOCC5)n4)c3c2)s1
ZINC000045286416,CN(C)Cc1nc(O)c2sc3ccc(-c4cccc(F)c4)cc3c2n1
ZINC000045291158,CN(C)Cc1nc2c(sc3ccc(-c4ccc(N(C)C)cc4)cc32)c(=O)[nH]1
ZINC000045316946,CN(C)Cc1nc(O)c2sc3ccc(-c4cccc(Cl)c4)cc3c2n1
ZINC000084635838,c1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3ccsc23)cc1
ZINC000084652527,N[C@@H]1CCCN(c2ccccc2/C=C2\SC(=O)NC2=O)C1
ZINC000205515039,O=C(Nc1cnccc1O[C@H]1CCNC1)c1csc(-c2c(F)cccc2F)n1
ZINC000073404103,CN(c1ccccc1Cl)c1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
ZINC000084633761,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)cc1F
ZINC000084635681,c1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)cc1
ZINC000150092669,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N[C@H]4CCCNC4)n3)c2c1
ZINC000150133365,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N[C@@H]4CCCNC4)n3)c2c1
ZINC000012354843,O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1
ZINC000045290332,CN(C)Cc1nc(O)c2sc3ccc(Br)cc3c2n1
ZINC000073159955,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)cc1
ZINC000103236844,Nc1nccc(-c2ccc(N)c(C(=O)Nc3cnccc3N3CCC[C@H](N)C3)n2)n1
ZINC000149999946,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@@H]4CCCNC4)n3)c2c1
ZINC000150000847,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CCCNC4)n3)c2c1
ZINC000150055295,CC1(C)CCNC[C@@H]1Oc1cncc(-c2n[nH]c3ccc(-c4c(F)cccc4F)cc23)n1
ZINC000220679932,CC1(C)CCNC[C@H]1Oc1cncc(-c2n[nH]c3ccc(-c4c(F)cccc4F)cc23)n1
ZINC000040957502,NCC1CCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
ZINC000084634128,NC(=O)c1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)cc1
ZINC000084634536,c1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cscc23)cc1
ZINC000145375274,CC(C)Oc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
ZINC000073169811,CNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12
ZINC000073196008,Clc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c1
ZINC000096270697,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NC[C@@H]3CCNC[C@@H]3F)nc12
ZINC000145436282,Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NC5CCCCC5)n4)c3c2)s1
ZINC000150084288,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N[C@@H]4CCNC4)n3)c2c1
ZINC000150084730,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N[C@H]4CCNC4)n3)c2c1
ZINC000205520433,O=C(Nc1cnccc1OC1CCNCC1)c1csc(-c2c(F)cccc2F)n1
ZINC000084670256,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1
ZINC000096286357,NCCNc1ccn2ncc(-c3ccc4[nH]c(=O)[nH]c4c3)c2n1
ZINC000100418305,N[C@@H]1CC[C@@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
ZINC000004105082,CCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000068248134,Fc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2n2cccc12
ZINC000073129340,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@H](N)c5ccccc5)n4)cc23)c(F)n1
ZINC000073157691,c1cc(-c2nc[nH]n2)c2nc(NC3CCC3)c3ccncc3c2c1
ZINC000073163821,CN(C)CCOc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c(F)c1
ZINC000039715800,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
ZINC000045286123,CN(C)Cc1nc2c(sc3ccc(-c4ccc(C#N)cc4)cc32)c(=O)[nH]1
ZINC000045319874,CC(C)c1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1
ZINC000073142025,Clc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)cc1
ZINC000084616856,COc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1Cl
ZINC000096270696,O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NC[C@H]3CCNC[C@H]3F)nc12
ZINC000204769688,Nc1nnc(-c2ccc3[nH]cc(-c4cccc(NC5CCCC5)n4)c3c2)s1
ZINC000261102347,NC[C@@H]1CC[C@@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1
ZINC000040848071,NCCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1
ZINC000045289062,CN(C)Cc1nc(O)c2sc3ccc(-c4ccc(Cl)c(F)c4)cc3c2n1
ZINC000084620023,c1cncc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084727597,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(-c2cccc(C(=O)N3CCCNCC3)c2)o1
ZINC000204760467,CCOc1cccc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
ZINC000043197141,CN(C)Cc1nc(O)c2sc3ccc(C#CCCCCN4CCCCC4)cc3c2n1
ZINC000084616858,Fc1cc(F)cc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000096286356,NCCNc1ccn2ncc(-c3ccc4cn[nH]c4c3)c2n1
ZINC000040380473,O=C(O)/C=C/c1cccc(-c2cncc(NCC3CCNCC3)n2)c1
ZINC000068204121,N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1
ZINC000084635093,c1cc(-c2nc[nH]n2)c2nc(NC3CC3)c3ccsc3c2c1
ZINC000084727591,CN1CCCN(C(=O)c2cccc(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1
ZINC000204763404,Nc1nnc(-c2ccc3[nH]cc(-c4cncc(OC5CCCC5)n4)c3c2)s1
ZINC000073157694,c1cc(-c2nc[nH]n2)c2nc(NC3CCCC3)c3ccncc3c2c1
ZINC000073157701,COc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3cnccc23)c1
ZINC000073195558,CC[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1
ZINC000040956181,NCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1
ZINC000084596796,COc1cccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c1
ZINC000084634549,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12
ZINC000204758398,CCOc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
ZINC000044715925,Oc1nc(CN2CC[C@H](O)C2)nc2c1sc1ccc(Cl)cc12
ZINC000045285506,N#Cc1ccc(-c2ccc3sc4c(=O)[nH]c(CN5CC[C@H](O)C5)nc4c3c2)cc1
ZINC000045291155,CN(C)Cc1nc2c(sc3ccc(-c4ccc(OC(F)(F)F)cc4)cc32)c(=O)[nH]1
ZINC000072316407,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1
ZINC000084668545,Oc1nc(-c2ccc(CNC3CCNCC3)cc2Cl)nc2c1oc1ccc(Br)cc12
